name,gender,age,code,jobs
郭林,男,54,300237,独立董事
赵向阳,男,49,300237,独立董事
彭新英,男,52,000777,董事长/董事
陈鉴平,男,58,000777,副董事长/董事
姜忠,男,56,000777,董事
李鸿博,男,59,000777,董事
雷英俊,男,59,000777,董事
于瑾珲,女,58,000777,董事
唐海燕,女,47,000777,独立董事
郑洪涛,男,52,000777,独立董事
王德忠,男,56,000777,独立董事
金卫平,男,55,300722,董事长/董事
袁有根,男,49,300722,董事
游细强,男,53,300722,董事
辛仲平,男,53,300722,董事
姜才良,男,53,300722,董事
黄勇,男,44,300722,董事
黄寅生,男,56,300722,独立董事
朱星文,男,56,300722,独立董事
郑云瑞,男,53,300722,独立董事
李颜章,男,56,900953,董事长/董事
范弘斐,男,45,900953,董事
邢国龙,男,54,900953,董事
葛彬林,男,61,900953,董事
李晓红,男,52,900953,董事
吴洪伟,男,52,900953,董事
任永平,男,55,900953,独立董事
孟令秋,女,67,900953,独立董事
周慈铭,男,67,900953,独立董事
许成德,男,50,300372,董事长/董事
刘桂文,女,47,300372,董事
蔡虹,男,59,300372,董事
刘晓辉,女,54,300372,董事
赵春年,男,69,300372,独立董事
蒋光福,男,45,300372,独立董事
杨月梅,女,64,300372,独立董事
和献中,男,57,002033,董事长/董事
刘晓华,男,48,002033,董事
陈方,男,52,002033,董事
和程红,男,44,002033,董事
张郁,女,37,002033,董事
张松山,男,57,002033,董事
陈红,女,60,002033,独立董事
龙云刚,男,42,002033,独立董事
焦炳华,女,56,002033,独立董事
陈京南,女,46,600107,董事长/董事
郑继平,男,56,600107,副董事长/董事
杨闻孙,男,56,600107,董事
张龙,男,43,600107,董事
邢艳霞,女,40,600107,董事
武建华,女,41,600107,董事
吕本富,男,53,600107,独立董事
杨锐利,男,65,600107,独立董事
张兆国,男,62,600107,独立董事
吴礼淦,男,77,002463,董事长/董事
陈梅芳,女,72,002463,副董事长/董事
吴传彬,男,47,002463,董事
黄新镇,男,61,002463,董事
林明彦,男,64,002463,董事
吴传林,男,45,002463,董事
罗正英,女,61,002463,独立董事
吴安甫,男,77,002463,独立董事
李树松,男,56,002463,独立董事
王皓,男,30,002199,董事长/董事
周宏斌,男,42,002199,董事
徐杰震,男,56,002199,独立董事
巢序,男,47,002199,独立董事
尤挺辉,男,43,002199,独立董事
肖伟,男,59,600557,董事长/董事
凌娅,女,58,600557,副董事长/董事
王振中,男,50,600557,董事
程凡,男,50,600557,董事
董强,男,54,600557,独立董事
仲伯华,男,54,600557,独立董事
杨政,男,64,600557,独立董事
杨学平,男,53,600804,董事长/董事
李锦昆,男,50,600804,董事
张光剑,男,43,600804,董事
陆榴,男,44,600804,董事
林楠,女,49,600804,独立董事
刘巍,男,51,600804,独立董事
刘胜良,男,47,600804,独立董事
鲁永明,男,46,000848,董事长/董事
管大源,男,55,000848,董事
田向红,男,45,000848,董事
杨东时,男,46,000848,董事
曾波,男,48,000848,董事
马翔,男,48,000848,董事
张金泽,男,61,000848,独立董事
刘利剑,男,43,000848,独立董事
董国云,男,47,000848,独立董事
朱军,男,54,002176,董事长/董事
罗清华,男,48,002176,董事
卢顺民,男,51,002176,董事
彭敏峰,女,45,002176,董事
金惟伟,男,54,002176,独立董事
周福山,男,41,002176,独立董事
刘萍,女,53,002176,独立董事
赵华涛,男,37,002526,董事长/董事
张勇,男,44,002526,副董事长/董事
张星春,男,37,002526,董事
王子刚,男,43,002526,董事
杨广兵,男,35,002526,董事
钟庆富,男,45,002526,董事
张松柏,男,47,002526,独立董事
沈伟,男,46,002526,独立董事
冯梅,女,51,002526,独立董事
王晓毅,男,55,002208,董事长/董事
陈奇梅,男,55,002208,董事
田峰,男,42,002208,董事
徐鸿,男,47,002208,董事
秦震,男,52,002208,董事
孔令刚,男,54,002208,独立董事
於恒强,男,54,002208,独立董事
徐淑萍,女,56,002208,独立董事
周亚娜,女,64,002208,独立董事
李水波,男,62,300260,董事长/董事
李鸿庆,男,45,300260,董事
翁鹏斌,男,41,300260,董事
李柏元,男,34,300260,董事
李柏桦,男,35,300260,董事
厉善君,男,57,300260,董事
周逢满,男,51,300260,独立董事
王秀浦,男,79,300260,独立董事
王俊,女,45,300260,独立董事
毕华,女,45,000665,董事
曾柏林,男,55,000665,董事
廖小同,男,58,000665,董事
蒋红瑶,女,49,000665,董事
王彬,男,54,000665,董事
何伟,男,50,000665,董事
程虹,男,55,000665,独立董事
张兆国,男,62,000665,独立董事
曹亮,男,47,000665,独立董事
蒋大兴,男,47,000665,独立董事
敖小强,男,54,002658,董事长/董事
司乃德,男,60,002658,董事
郜武,男,45,002658,董事
王凌秋,女,55,002658,董事
周黎安,男,52,002658,独立董事
吴国平,男,44,002658,独立董事
朱天乐,男,55,002658,独立董事
冯诗伟,男,71,600296,董事长/董事
严平,男,66,600296,副董事长/董事
李宁,男,56,600296,董事
罗则中,男,71,600296,董事
纪清和,男,69,600296,董事
王江敏,女,51,600296,董事
杨军,男,52,600296,独立董事
李佩毅,男,55,600296,独立董事
康义,男,78,600296,独立董事
赵剡水,男,55,601038,董事长/董事
王二龙,男,54,601038,副董事长/董事
吴勇,男,53,601038,董事
李鹤鹏,男,64,601038,董事
谢东钢,男,62,601038,董事
李凯,男,64,601038,董事
尹东方,男,57,601038,董事
吴德龙,男,53,601038,独立董事
邢敏,男,64,601038,独立董事
于增彪,男,63,601038,独立董事
杨敏丽,女,53,601038,独立董事
王蔚,男,52,603005,董事长/董事
Vage Oganesion,男,49,603005,董事
艾利尔-波佩尔,男,65,603005,董事
盛刚,男,47,603005,董事
陈家旺,男,49,603005,董事
Vage Oganesian,男,49,603005,董事
刘文浩,男,47,603005,董事
徐百,男,54,603005,独立董事
陶冲,男,53,603005,独立董事
罗正英,女,61,603005,独立董事
杨昌学,男,53,600279,董事长/董事
熊维明,男,57,600279,董事
张强,男,52,600279,董事
黄继,男,55,600279,董事
曹浪,女,55,600279,董事
张鹏,男,43,600279,董事
廖元和,男,68,600279,独立董事
张树森,男,66,600279,独立董事
郝颖,男,42,600279,独立董事
张涛涛,男,38,900904,董事长/董事
冯斌,男,46,900904,董事
张芝庭,男,74,900904,董事
张沛,男,41,900904,董事
吴涛,女,46,900904,董事
徐丹,女,47,900904,董事
陈劲,男,50,900904,独立董事
王强,男,48,900904,独立董事
段竞晖,男,51,900904,独立董事
王飚,男,50,600783,董事长/董事
刘伯哲,男,54,600783,董事
李高峰,男,43,600783,董事
王旭冬,男,37,600783,董事
郭全兆,男,53,600783,董事
侯振凯,男,36,600783,董事
任辉,男,73,600783,独立董事
于少明,男,60,600783,独立董事
刘健康,男,62,600783,独立董事
周建明,男,54,300325,董事长/董事
李红梅,女,37,300325,董事
安会然,女,35,300325,董事
曹海燕,女,44,300325,董事
戴红兵,男,46,300325,董事
姚介元,男,56,300325,董事
李晓,男,55,300325,独立董事
吴长顺,男,58,300325,独立董事
胡晓明,男,55,300325,独立董事
秦云,男,56,600629,董事长/董事
李安,女,57,600629,副董事长/董事
张桦,男,56,600629,董事
朱建弟,男,53,600629,独立董事
盛雷鸣,男,48,600629,独立董事
卓福民,男,67,600629,独立董事
王玲,女,43,600629,职工董事
吴永钢,男,53,000720,董事长/董事
温立,男,55,000720,副董事长/董事
张彤,男,48,000720,董事
尚涛,男,41,000720,董事
石林丛,女,46,000720,董事
王苏,男,55,000720,董事
刘庆林,男,55,000720,独立董事
李玉明,男,55,000720,独立董事
王凤荣,女,49,000720,独立董事
刘朝安,男,62,000720,独立董事
刘国本,男,74,601311,董事长/董事
刘长来,男,49,601311,副董事长/董事
余爱华,女,50,601311,董事
夏诗忠,男,51,601311,董事
孙权,男,43,601311,董事
路明占,男,54,601311,董事
王泽力,男,60,601311,独立董事
胡晓珂,男,47,601311,独立董事
李晓慧,女,51,601311,独立董事
尚云龙,男,45,600853,董事长/董事
田玉龙,男,49,600853,副董事长/董事
王征宇,男,57,600853,董事
李梓丰,男,46,600853,董事
单志利,男,52,600853,董事
赵红革,女,48,600853,董事
张小磊,男,46,600853,董事
张志国,男,69,600853,独立董事
丁波,男,52,600853,独立董事
王涌,男,52,600853,独立董事
姜建平,男,46,600853,独立董事
刘红生,男,52,600500,董事
程晓曦,男,58,600500,董事
杨林,男,54,600500,董事
徐经长,男,53,600500,独立董事
俞大海,男,57,600500,独立董事
徐永前,男,51,600500,独立董事
黄河清,男,56,002434,董事长/董事
王维传,男,57,002434,董事
顾勇亭,男,46,002434,董事
胡春荣,男,53,002434,董事
吴月华,女,55,002434,董事
刘杨,男,52,002434,董事
卢颐丰,男,49,002434,独立董事
程光明,男,61,002434,独立董事
刘伟,男,48,002434,独立董事
张虹,男,47,000409,董事长/董事
张宪依,男,56,000409,董事
何宏满,男,46,000409,董事
胡向东,男,56,000409,董事
郭长洲,男,45,000409,董事
万中杰,男,51,000409,董事
林少一,男,54,000409,董事
李培进,男,48,000409,董事
李天章,男,41,000409,董事
张立新,男,51,000409,董事
王乐锦,女,56,000409,独立董事
王爱,女,51,000409,独立董事
陈志军,男,53,000409,独立董事
董华,男,41,000409,独立董事
南大庆,男,59,600150,董事
孙云飞,男,53,600150,董事
吴永杰,男,56,600150,董事
孙伟,男,55,600150,董事
陈琪,男,56,600150,董事
王琦,男,53,600150,董事
王永良,男,53,600150,董事
钱德英,男,58,600150,董事
曾恒一,男,79,600150,独立董事
吴志坚,男,63,600150,独立董事
朱震宇,男,57,600150,独立董事
韩方明,男,52,600150,独立董事
李俊平,女,56,600150,独立董事
杨从登,男,54,002064,董事长/董事
尤飞煌,男,33,002064,副董事长/董事
潘基础,男,53,002064,董事
李亿伦,女,36,002064,董事
林建一,男,57,002064,董事
尤小平,男,60,002064,董事
赵敏,女,53,002064,独立董事
朱勤,女,41,002064,独立董事
蒋高明,男,56,002064,独立董事
李春建,男,52,000059,董事长/董事
杜秉光,男,54,000059,副董事长/董事
任勇强,男,52,000059,董事
董成功,男,51,000059,董事
孙世界,男,56,000059,董事
许晓军,男,50,000059,董事
张黎明,男,63,000059,独立董事
姜欣,男,57,000059,独立董事
高倚云,女,44,000059,独立董事
施卫东,男,50,002571,董事长/董事
俞乐,男,42,002571,董事
程英岭,男,36,002571,董事
张达,男,53,002571,董事
彭仪,男,60,002571,董事
张伯平,男,62,002571,董事
安广实,男,56,002571,独立董事
王烨,男,48,002571,独立董事
张洪洲,男,54,002571,独立董事
曾宪经,男,50,300149,董事长/董事
曾宪维,男,47,300149,董事
周新平,男,56,300149,董事
谢拥葵,男,59,300149,董事
陈咏梅,女,44,300149,独立董事
李显峰,男,45,300149,独立董事
王林,男,64,300149,独立董事
饶陆华,男,53,002121,董事长/董事
黄幼平,女,38,002121,董事
聂志勇,男,43,002121,董事
桂国才,男,41,002121,董事
艾民,男,51,002121,董事
王健,男,54,002121,董事
梁金华,男,47,002121,独立董事
段忠,男,67,002121,独立董事
盛宝军,男,54,002121,独立董事
李民吉,男,53,600015,董事长/董事
李汝革,男,55,600015,副董事长/董事
张健华,男,53,600015,董事
赵军学,男,60,600015,董事
任永光,男,59,600015,董事
刘春华,女,48,600015,董事
丁世龙,男,55,600015,董事
邹立宾,男,51,600015,董事
李剑波,男,53,600015,董事
王洪军,男,49,600015,董事
林智勇,男,55,600015,董事
张巍,男,43,600015,董事
肖微,男,58,600015,独立董事
曾湘泉,男,63,600015,独立董事
于长春,男,66,600015,独立董事
王化成,男,55,600015,独立董事
杨德林,男,56,600015,独立董事
陈永宏,男,55,600015,独立董事
杨凤明,男,55,600202,董事长/董事
刘万里,男,46,600202,董事
刘美娟,女,52,600202,董事
张劲松,女,53,600202,董事
杨承,男,57,600202,董事
唐宗明,男,52,600202,独立董事
李瑞峰,男,53,600202,独立董事
张心明,男,54,600202,独立董事
何金明,男,66,002336,董事长/董事
蔡慧明,男,53,002336,副董事长/董事
何浩,男,39,002336,董事
宋琦,女,52,002336,董事
黄纲,男,43,002336,董事
马敬仁,男,63,002336,董事
刘鲁鱼,男,60,002336,独立董事
花涛,男,55,002336,独立董事
卜功桃,男,53,002336,独立董事
谢鹏,男,39,600652,董事长/董事
吴烨,男,37,600652,副董事长/董事
许鹿鹏,男,35,600652,董事
尉吉军,男,48,600652,董事
王新春,男,40,600652,董事
李建春,女,42,600652,董事
张华峰,男,51,600652,独立董事
刘继通,男,32,600652,独立董事
李凡,男,36,600652,独立董事
林敏,男,57,002273,董事长/董事
范崇国,男,60,002273,董事
盛永江,男,42,002273,董事
叶静,女,33,002273,董事
林海平,男,54,002273,董事
蒋亦标,男,55,002273,董事
程艳霞,女,56,002273,独立董事
蒋轶,男,40,002273,独立董事
鲁瑾,女,48,002273,独立董事
林金锡,男,59,002623,董事长/董事
林金汉,男,55,002623,董事
刘芹,女,35,002623,董事
王国祥,男,41,002623,董事
张喆民,男,54,002623,董事
曾剑伟,男,54,002623,独立董事
葛晓奇,男,53,002623,独立董事
刘金祥,男,50,002623,独立董事
梁永岑,男,50,600717,董事长/董事
马全胜,男,54,600717,副董事长/董事
刘庆顺,男,51,600717,董事
赵明奎,男,55,600717,董事
孙彬,男,40,600717,董事
张凤路,男,47,600717,董事
郭耀黎,男,50,600717,独立董事
张萱,女,47,600717,独立董事
席酉民,男,61,600717,独立董事
赵刚,男,50,601106,董事长/董事
隋炳利,男,55,601106,董事
朱青山,男,56,601106,董事
王岭,男,68,601106,独立董事
杨清,男,67,601106,独立董事
胡建民,男,64,601106,独立董事
王秋明,男,66,601106,独立董事
翁亦然,男,64,601106,独立董事
潘朝明,男,60,601106,职工董事
周悦刚,男,45,000537,董事长/董事
李斌,男,47,000537,董事
李景海,男,53,000537,董事
来维涛,男,47,000537,董事
赵廷凯,男,47,000537,独立董事
乐超军,男,55,000537,独立董事
张峥,男,46,000537,独立董事
王晓成,男,50,000537,职工董事
韩玉卫,男,54,000537,职工董事
刘双广,男,53,300098,董事长/董事
侯玉清,男,55,300098,董事
陈婧,女,37,300098,董事
方英杰,男,47,300098,董事
贾幼尧,男,54,300098,董事
高庆,男,56,300098,董事
毛真福,男,55,300098,独立董事
叶伟明,男,55,300098,独立董事
钮彦平,男,47,300098,独立董事
窦啟玲,女,58,600594,董事长/董事
郎洪平,男,53,600594,董事
汪志伟,男,48,600594,董事
窦雅琪,女,34,600594,董事
甘宁,男,65,600594,董事
翟江涛,男,40,600594,董事
邓海根,男,77,600594,独立董事
彭文宗,男,46,600594,独立董事
王新华,男,63,600594,独立董事
李勇,男,47,300132,董事长/董事
杨一鸣,男,27,300132,副董事长/董事
骆棋辉,男,38,300132,董事
柯诗静,女,32,300132,董事
柯静,女,30,300132,董事
陈永倬,男,38,300132,董事
张乐忠,男,52,300132,独立董事
罗党论,男,39,300132,独立董事
董皞,男,62,300132,独立董事
吕建伟,男,55,600982,董事长/董事
周兆惠,男,56,600982,副董事长/董事
顾剑波,男,47,600982,副董事长/董事
余斌,男,48,600982,董事
冯辉,男,39,600982,董事
郑曙光,男,56,600982,独立董事
罗国芳,男,53,600982,独立董事
张鹏群,男,66,600982,独立董事
沙纪良,男,46,600982,职工董事
高宏彪,男,49,600828,董事长/董事
胡涛,男,47,600828,董事
卢小娟,女,45,600828,董事
王斌,男,52,600828,董事
钟鹏翼,男,62,600828,董事
李莉,女,42,600828,董事
陈蔚,女,39,600828,独立董事
唐国琼,女,55,600828,独立董事
廖南钢,男,48,600828,独立董事
汤业国,男,55,000921,董事长/执行董事
贾少谦,男,45,000921,执行董事
王云利,男,44,000921,执行董事
林澜,男,59,000921,执行董事
刘洪新,男,51,000921,执行董事
代慧忠,男,51,000921,执行董事
徐向艺,男,62,000921,独立非执行董事
马金泉,男,74,000921,独立非执行董事
刘晓峰,男,56,000921,独立非执行董事
杨成,男,57,300427,董事长/董事
吴志阳,男,51,300427,副董事长/董事
张青,男,52,300427,董事
杨力,男,50,300427,董事
