,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
341,300765.SZ,20190429,20190331,石药集团欧意药业有限公司,1965000.0,0.98
342,300765.SZ,20190429,20190331,石药集团恩必普药业有限公司,148035000.0,74.02
343,300765.SZ,20190429,20190331,徐晶晶,179716.0,0.09
344,300765.SZ,20190429,20190331,云南国际信托有限公司-云信兴富进取2期证券投资集合资金信托计划,183050.0,0.09
345,300765.SZ,20190429,20190331,廖美心,192300.0,0.1
346,300765.SZ,20190429,20190331,宋福山,245232.0,0.12
347,300765.SZ,20190429,20190331,王小可,260560.0,0.13
348,300765.SZ,20190429,20190331,广东尚伟投资管理有限责任公司-尚泰1号证券投资基金,350000.0,0.18
349,300765.SZ,20190429,20190331,廖仲添,556300.0,0.28
350,300765.SZ,20190429,20190331,杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金,700000.0,0.35
351,300701.SZ,20190423,20190331,深圳市盈贝投资发展有限公司,22409400.0,28.01
352,300701.SZ,20190423,20190331,鹏威国际集团(香港)有限公司,19129800.0,23.91
353,300701.SZ,20190423,20190331,深圳市辰星投资发展有限公司,13117800.0,16.4
354,300701.SZ,20190423,20190331,天津嘉慧诚投资管理合伙企业(有限合伙),2681400.0,3.35
355,300701.SZ,20190423,20190331,深圳市群拓投资发展有限公司,2661600.0,3.33
356,300701.SZ,20190423,20190331,宋娟,399880.0,0.5
357,300701.SZ,20190423,20190331,张锦生,254100.0,0.32
358,300701.SZ,20190423,20190331,周贵励,248900.0,0.31
359,300701.SZ,20190423,20190331,忻雅萍,200000.0,0.25
360,300701.SZ,20190423,20190331,于锴,125000.0,0.16
361,002159.SZ,20190430,20190331,招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金,3500000.0,2.52
362,002159.SZ,20190430,20190331,武汉创时新一投资发展有限公司,1866667.0,1.35
363,002159.SZ,20190430,20190331,梁志鹏,1798586.0,1.3
364,002159.SZ,20190430,20190331,广东筠业投资有限公司,3688559.0,2.66
365,002159.SZ,20190430,20190331,严宇媛,3577614.0,2.58
366,002159.SZ,20190430,20190331,中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金,6430000.0,4.64
367,002159.SZ,20190430,20190331,武汉当代科技产业集团股份有限公司,34761295.0,25.07
368,002159.SZ,20190430,20190331,武汉东湖新技术开发区发展总公司,10763305.0,7.76
369,002159.SZ,20190430,20190331,上海弘尚资产管理中心(有限合伙)-弘尚资产大视野私募投资基金,1518701.0,1.1
370,002159.SZ,20190430,20190331,中国工商银行-国联安德盛小盘精选证券投资基金,1250000.0,0.9
371,300648.SZ,20190427,20190331,汤平,16782152.0,12.39
372,300648.SZ,20190427,20190331,刘作斌,16782152.0,12.39
373,300648.SZ,20190427,20190331,江美珠,19670168.0,14.53
374,300648.SZ,20190427,20190331,李有财,22124190.0,16.34
375,300648.SZ,20190427,20190331,刘秋明,2003797.0,1.48
376,300648.SZ,20190427,20190331,福建华兴汇源投资合伙企业(有限合伙),1154000.0,0.85
377,300648.SZ,20190427,20190331,陈继周,1170802.0,0.86
378,300648.SZ,20190427,20190331,陈天宇,1789134.0,1.32
379,300648.SZ,20190427,20190331,福建华兴新兴创业投资有限公司,1882700.0,1.39
380,300648.SZ,20190427,20190331,杨龙忠,3395900.0,2.51
381,000100.SZ,20190610,20190606,李东生,812848488.0,6.0
382,000100.SZ,20190610,20190606,湖北省长江合志汉翼股权投资基金合伙企业(有限合伙),890576845.0,6.57
383,000100.SZ,20190610,20190606,惠州市投资控股有限公司,878419747.0,6.48
384,000100.SZ,20190430,20190429,湖北省长江合志汉翼股权投资基金合伙企业(有限合伙),890576845.0,6.57
385,000100.SZ,20190430,20190429,李东生,757748488.0,5.59
386,000100.SZ,20190430,20190429,惠州市投资控股有限公司,878419747.0,6.48
387,000100.SZ,20190424,20190331,广东省广新控股集团有限公司,147760683.0,1.09
388,000100.SZ,20190424,20190331,北京紫光通信科技集团有限公司,472768900.0,3.49
389,000100.SZ,20190424,20190331,惠州市投资控股有限公司,878419747.0,6.48
390,000100.SZ,20190424,20190331,中国证券金融股份有限公司,373231553.0,2.75
391,300727.SZ,20190426,20190331,俞彩娟,4418674.0,3.48
392,300727.SZ,20190426,20190331,叶剑平,14582906.0,11.49
393,300727.SZ,20190426,20190331,浙江润禾控股有限公司,52591630.0,41.45
394,300727.SZ,20190426,20190331,金飚,725560.0,0.57
395,300727.SZ,20190426,20190331,林小萍,1300000.0,1.02
396,300727.SZ,20190426,20190331,聂芸,1560000.0,1.23
397,300727.SZ,20190426,20190331,宁海咏春投资合伙企业(有限合伙),2748571.0,2.17
398,300727.SZ,20190426,20190331,麻金翠,3091790.0,2.44
399,300727.SZ,20190426,20190331,杨灏,3900000.0,3.07
400,300727.SZ,20190426,20190331,宁海协润投资合伙企业(有限合伙),10511429.0,8.28
401,002001.SZ,20190429,20190331,上海重阳战略投资有限公司-重阳战略汇智基金,38579721.0,1.8
402,002001.SZ,20190429,20190331,全国社保基金五零三组合,29499785.0,1.37
403,002001.SZ,20190429,20190331,中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品,29750000.0,1.38
404,002001.SZ,20190429,20190331,华安未来资产-工商银行-杭州锐智投资合伙企业(有限合伙),26075714.0,1.21
405,002001.SZ,20190429,20190331,银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划,29750000.0,1.38
406,002001.SZ,20190429,20190331,全国社保基金一一四组合,24019130.0,1.12
407,002001.SZ,20190429,20190331,华安未来资产-工商银行-杭州丰信投资合伙企业(有限合伙),28910000.0,1.35
408,002001.SZ,20190429,20190331,新和成控股集团有限公司,1043253037.0,48.55
409,002001.SZ,20190429,20190331,全国社保基金一零四组合,25000000.0,1.16
410,002001.SZ,20190429,20190331,三花控股集团有限公司,25697550.0,1.2
411,002002.SZ,20190507,20190430,广州市成禧经济发展有限公司,175505415.0,6.78
412,002002.SZ,20190507,20190430,鸿达兴业集团有限公司,944790083.0,36.5
413,002002.SZ,20190507,20190430,乌海市皇冠实业有限公司,167236095.0,6.46
414,002002.SZ,20190425,20190423,乌海市皇冠实业有限公司,167236095.0,6.46
415,002002.SZ,20190425,20190423,广州市成禧经济发展有限公司,175505415.0,6.78
416,002002.SZ,20190425,20190423,鸿达兴业集团有限公司,944790083.0,36.5
417,002002.SZ,20190425,20190423,国华人寿保险股份有限公司-万能三号,129435608.0,5.0
418,002002.SZ,20190427,20190331,长城国融投资管理有限公司,26990553.0,1.04
419,002002.SZ,20190427,20190331,吴炎坚,15000000.0,0.58
420,002002.SZ,20190427,20190331,平安基金-浦发银行-广东粤财信托-粤财信托·鸿瑞定增1号单一资金信托计划,16194331.0,0.63
421,300672.SZ,20190613,20190611,湖南国科控股有限公司,24492300.0,21.6869
422,300672.SZ,20190613,20190611,国家集成电路产业投资基金股份有限公司,17647026.0,15.6257
423,300672.SZ,20190613,20190611,长沙芯途投资管理有限公司,13466025.0,11.9236
424,300672.SZ,20190613,20190611,永新县亿盾股权投资合伙企业(有限合伙),8375647.0,7.4163
425,300672.SZ,20190425,20190331,向平,5074200.0,4.54
426,300672.SZ,20190425,20190331,王春江,1681400.0,1.5
427,300672.SZ,20190425,20190331,刘红旺,1758475.0,1.57
428,300672.SZ,20190425,20190331,傅军,2042675.0,1.83
429,300672.SZ,20190425,20190331,赵吉,2300000.0,2.06
430,300672.SZ,20190425,20190331,湖南国科控股有限公司,24492300.0,21.91
431,002771.SZ,20190726,20190630,汪璐艳,1568050.0,0.75
432,002771.SZ,20190726,20190630,吴岚,8196032.0,3.9
433,002771.SZ,20190726,20190630,罗继青,3901280.0,1.86
434,002771.SZ,20190726,20190630,李拥军,5569642.0,2.65
435,002771.SZ,20190726,20190630,陈瑞良,10922444.0,5.2
436,002771.SZ,20190726,20190630,胡小周,26762710.0,12.75
437,002771.SZ,20190726,20190630,王国红,40826396.0,19.45
438,002771.SZ,20190726,20190630,马亚,12245064.0,5.83
439,002771.SZ,20190726,20190630,杨波,1951044.0,0.93
440,002771.SZ,20190726,20190630,肖云,2080109.0,0.99
441,300650.SZ,20190706,20190628,向潜,7739000.0,7.21
442,300650.SZ,20190706,20190628,黄国荣,13081500.0,12.19
443,300650.SZ,20190706,20190628,兰小华,1530000.0,1.43
444,300650.SZ,20190706,20190628,孙洁晓,4284000.0,3.99
445,300650.SZ,20190706,20190628,上海乾霨投资合伙企业(有限合伙),3146120.0,2.93
446,300650.SZ,20190706,20190628,赵东明,1000000.0,0.93
447,300650.SZ,20190706,20190628,范琦,700000.0,0.65
448,300650.SZ,20190706,20190628,华宝信托有限责任公司-华宝-泰隆1号证券投资信托计划,3340693.0,3.11
449,300650.SZ,20190706,20190628,庄占龙,33048000.0,30.78
450,300650.SZ,20190706,20190628,苏芳,13081500.0,12.19
451,300689.SZ,20190508,20190429,冯学裕,6977667.0,10.26
452,300689.SZ,20190508,20190429,许喜生,214000.0,0.31
453,300689.SZ,20190508,20190429,冯士珍,632808.0,0.93
454,300689.SZ,20190508,20190429,冯学平,632808.0,0.93
455,300689.SZ,20190508,20190429,徐士强,1461813.0,2.15
456,300689.SZ,20190508,20190429,东莞市国龙实业投资有限公司,2040000.0,3.0
457,300689.SZ,20190508,20190429,冯澄天,2456160.0,3.61
458,300689.SZ,20190508,20190429,深圳市澄天伟业投资企业(有限合伙),2692749.0,3.96
459,300689.SZ,20190508,20190429,深圳市澄天盛业投资有限公司,28050000.0,41.25
460,300689.SZ,20190508,20190429,景在军,6055995.0,8.91
461,300678.SZ,20190619,20190331,菏泽宇中企业管理咨询中心(有限合伙),47614500.0,26.45
462,300678.SZ,20190426,20190331,成都宇中投资管理中心(有限合伙),47614500.0,26.45
463,300678.SZ,20190426,20190331,四川埃德凯森科技有限公司,8235000.0,4.58
464,300678.SZ,20190426,20190331,深圳市恒合经纬投资管理合伙企业(有限合伙),6682500.0,3.71
465,300678.SZ,20190426,20190331,全国社会保障基金理事会转持一户,4319566.0,2.4
466,300678.SZ,20190426,20190331,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,539940.0,0.3
467,300678.SZ,20190426,20190331,蔡正芳,430220.0,0.24
468,300678.SZ,20190426,20190331,青岛三和泰投资有限公司,400000.0,0.22
469,300678.SZ,20190426,20190331,高辉臣,375660.0,0.21
470,300678.SZ,20190426,20190331,中国科学院控股有限公司,60318434.0,33.51
471,300504.SZ,20190418,20190331,李俊霞,25125120.0,9.4
472,300504.SZ,20190418,20190331,李俊画,25125120.0,9.4
473,300504.SZ,20190418,20190331,李世宏,27974700.0,10.46
474,300504.SZ,20190418,20190331,成都康强企业管理中心(有限合伙),2883600.0,1.08
475,300504.SZ,20190418,20190331,成都仁祥企业管理中心(有限合伙),3272400.0,1.22
476,300504.SZ,20190418,20190331,深圳市鼎恒瑞智投资企业(有限合伙),5400000.0,2.02
477,300504.SZ,20190418,20190331,成都天盛投资合伙企业(有限合伙),5548500.0,2.07
478,300504.SZ,20190418,20190331,成都欣邑投资合伙企业(有限合伙),6061500.0,2.27
479,300504.SZ,20190418,20190331,成都国衡弘邑投资合伙企业(有限合伙),15390000.0,5.76
480,300504.SZ,20190418,20190331,四川天邑集团有限公司,83775060.0,31.33
481,300647.SZ,20190425,20190331,黄晓娴,16580791.0,6.97
482,300647.SZ,20190425,20190331,张正华,10206000.0,4.29
483,300647.SZ,20190425,20190331,李光耀,5467500.0,2.3
484,300647.SZ,20190425,20190331,黄海燕,10445909.0,4.39
485,300647.SZ,20190425,20190331,杭州赢海投资管理合伙企业(有限合伙),3118181.0,1.31
486,300647.SZ,20190425,20190331,刘郁,54270000.0,22.8
487,300647.SZ,20190425,20190331,张魁,34830000.0,14.64
488,300647.SZ,20190425,20190331,深圳市吉信泰富投资合伙企业(有限合伙),14580000.0,6.13
489,300647.SZ,20190425,20190331,戴永祥,3778600.0,1.59
490,300647.SZ,20190425,20190331,深圳智兴恒业投资合伙企业(有限合伙),16200000.0,6.81
491,002900.SZ,20190429,20190331,秦臻,11250000.0,3.55
492,002900.SZ,20190429,20190331,周莉,36787500.0,11.62
493,002900.SZ,20190429,20190331,秦剑飞,123705000.0,39.07
494,002900.SZ,20190429,20190331,姚发祥,1282500.0,0.41
495,002900.SZ,20190429,20190331,王明新,2565000.0,0.81
496,002900.SZ,20190429,20190331,诸葛国民,27000000.0,8.53
497,002900.SZ,20190429,20190331,中合供销一期(上海)股权投资基金合伙企业(有限合伙),2250000.0,0.71
498,002900.SZ,20190429,20190331,达孜县中钰泰山创业投资合伙企业(有限合伙),6750000.0,2.13
499,002900.SZ,20190429,20190331,中瑞国信资产管理有限公司,7649700.0,2.42
500,002900.SZ,20190429,20190331,哈尔滨利民盛德发展有限公司,12375000.0,3.91
501,300743.SZ,20190426,20190331,刘建海,8088467.0,12.36
502,300743.SZ,20190426,20190331,杭州钱江中小企业创业投资有限公司,978760.0,1.5
503,300743.SZ,20190426,20190331,杭州金投智汇创业投资合伙企业(有限合伙),1771640.0,2.71
504,300743.SZ,20190426,20190331,潘浦敦,9551222.0,14.6
505,300743.SZ,20190426,20190331,韩琼,10008467.0,15.29
506,300743.SZ,20190426,20190331,丁立新,825120.0,1.26
507,300743.SZ,20190426,20190331,谭望平,916800.0,1.4
508,300743.SZ,20190426,20190331,枣一兵,959996.0,1.47
509,300743.SZ,20190426,20190331,升华集团控股有限公司,4655120.0,7.11
510,300743.SZ,20190426,20190331,严金章,6480003.0,9.9
511,002896.SZ,20190716,20190712,中大(香港)投资有限公司,20520000.0,25.65
512,002896.SZ,20190716,20190712,宁波华慈蓝海创业投资有限公司,5985000.0,7.48
513,002896.SZ,20190716,20190712,宁波中大力德投资有限公司,22230000.0,27.79
514,002896.SZ,20190627,20190625,中大(香港)投资有限公司,20520000.0,25.65
515,002896.SZ,20190627,20190625,宁波中大力德投资有限公司,22230000.0,27.79
516,002896.SZ,20190627,20190625,杭州联创永溢创业投资合伙企业(有限合伙),4000000.0,5.0
517,002896.SZ,20190627,20190625,宁波华慈蓝海创业投资有限公司,5985000.0,7.48
518,002896.SZ,20190619,20190618,中大(香港)投资有限公司,20520000.0,25.65
519,002896.SZ,20190619,20190618,宁波华慈蓝海创业投资有限公司,5985000.0,7.48
520,002896.SZ,20190619,20190618,宁波中大力德投资有限公司,22230000.0,27.79
521,300710.SZ,20190528,20190422,许梦飞,16934000.0,24.68
522,300710.SZ,20190528,20190422,新余华凯集诚投资管理中心(有限合伙),3495859.0,5.09
523,300710.SZ,20190528,20190422,许泉海,13316000.0,19.41
524,300710.SZ,20190429,20190331,新余华凯集诚投资管理中心(有限合伙),3719000.0,5.42
525,300710.SZ,20190429,20190331,上海源美企业管理有限公司,3215900.0,4.69
526,300710.SZ,20190429,20190331,朱一飞,1960000.0,2.86
527,300710.SZ,20190429,20190331,徐锦梁,1450000.0,2.11
528,300710.SZ,20190429,20190331,徐孟英,1430000.0,2.08
529,300710.SZ,20190429,20190331,浙江特产集团有限公司,1061900.0,1.55
530,300710.SZ,20190429,20190331,张剑峰,933000.0,1.36
531,002966.SZ,20190617,20190617,苏州新浒投资发展有限公司,50000000.0,1.67
532,002966.SZ,20190617,20190617,苏州国际发展集团有限公司,300000000.0,10.0
533,002966.SZ,20190617,20190617,张家港市虹达运输有限公司,195000000.0,6.5
534,002966.SZ,20190617,20190617,苏州工业园区经济发展有限公司,180000000.0,6.0
535,002966.SZ,20190617,20190617,波司登股份有限公司,133000000.0,4.43
536,002966.SZ,20190617,20190617,盛虹集团有限公司,111152660.0,3.71
537,002966.SZ,20190617,20190617,江苏吴中集团有限公司,90000000.0,3.0
538,002966.SZ,20190617,20190617,苏州城市建设投资发展有限责任公司,74000000.0,2.47
539,002966.SZ,20190617,20190617,江苏国泰国际集团有限公司,64000000.0,2.13
540,002966.SZ,20190617,20190617,苏州海竞信息科技集团有限公司,54812341.0,1.83
541,300643.SZ,20190405,20190404,杭州万通智控控股有限公司,100495279.0,50.25
542,300643.SZ,20190405,20190404,杨富金,12531547.0,6.27
543,300643.SZ,20190427,20190331,黄瑶芳,1443336.0,0.72
544,300643.SZ,20190427,20190331,中国银河证券股份有限公司,6790000.0,3.4
545,300643.SZ,20190427,20190331,杭州青巢创业投资合伙企业(有限合伙),5408043.0,2.7
546,300643.SZ,20190427,20190331,中国工商银行股份有限公司-南方大数据100指数证券投资基金,2894300.0,1.45
547,300643.SZ,20190427,20190331,叶峰,1873100.0,0.94
548,300643.SZ,20190427,20190331,杨富金,15481547.0,7.74
549,300643.SZ,20190427,20190331,方汉杰,3193762.0,1.6
550,300643.SZ,20190427,20190331,杭州万通智控控股有限公司,100495279.0,50.25
551,002088.SZ,20190420,20190331,沂源县南麻街道集体资产经营管理中心,14129697.0,3.9
552,002088.SZ,20190420,20190331,奇耐联合纤维亚太控股有限公司,101780730.0,28.12
553,002088.SZ,20190420,20190331,任德凤,3642489.0,1.01
554,002088.SZ,20190420,20190331,高俊昌,3827333.0,1.06
555,002088.SZ,20190420,20190331,上海混沌道然资产管理有限公司-混沌价值二号基金,6200450.0,1.71
556,002088.SZ,20190420,20190331,上海混沌道然资产管理有限公司-混沌价值一号基金,3211066.0,0.89
557,002088.SZ,20190420,20190331,兴业证券股份有限公司,12410000.0,3.43
558,002088.SZ,20190420,20190331,毕研海,3619623.0,1.0
559,002088.SZ,20190420,20190331,鹿成滨,48997137.0,13.54
560,002088.SZ,20190420,20190331,盛新太,3900620.0,1.08
561,002332.SZ,20190425,20190331,杭州九鸿投资合伙企业(有限合伙),20576351.0,2.25
562,002332.SZ,20190425,20190331,浙江医药股份有限公司,16269066.0,1.78
563,002332.SZ,20190425,20190331,全国社保基金四零四组合,14653375.0,1.6
564,002332.SZ,20190425,20190331,李勤俭,24714887.0,2.7
565,002332.SZ,20190425,20190331,金敬德,45810604.0,5.0
566,002332.SZ,20190425,20190331,汇添富基金-宁波银行-汇添富-仙琚制药-定增盛世45号资产管理计划,18438740.0,2.01
567,002332.SZ,20190425,20190331,香港中央结算有限公司(陆股通),14960903.0,1.63
568,002332.SZ,20190425,20190331,中央汇金资产管理有限责任公司,18489900.0,2.02
569,002332.SZ,20190425,20190331,招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金,13000000.0,1.42
570,002332.SZ,20190425,20190331,仙居县国有资产投资集团有限公司,197488304.0,21.55
571,002404.SZ,20190627,20190620,冯建萍,8217950.0,1.42
572,002404.SZ,20190627,20190620,陆海洪,5906192.0,1.02
573,002404.SZ,20190627,20190620,周国建,113644600.0,19.67
574,002404.SZ,20190627,20190620,韩朔,5723437.0,0.99
